IDRebaño;Raza;Categoria;t;prgest
11;1;3;1558;0.44
11;1;3;1559;0.44
11;1;3;1560;0.44
11;1;3;1561;0.44
11;1;3;1562;0.44
11;1;3;1563;0.44
11;1;3;1564;0.44
11;1;3;1565;0.44
11;1;3;1566;0.44
11;1;3;1567;0.44
11;1;3;1568;0.44
11;1;3;1569;0.44
11;1;3;1570;0.44
11;1;3;1571;0.44
11;1;3;1572;0.44
11;1;3;1573;0.44
11;1;3;1574;0.44
11;1;3;1575;0.44
11;1;3;1576;0.44
11;1;3;1577;0.44
11;1;3;1578;0.44
11;1;3;1579;0.44
11;1;3;1580;0.44
11;1;3;1581;0.9
11;1;3;1582;0.9
11;1;3;1583;0.9
11;1;3;1584;0.9
11;1;3;1585;0.9
11;1;3;1586;0.9
11;1;3;1587;0.9
11;1;3;1588;0.9
11;1;3;1589;0.9
11;1;3;1590;0.9
11;1;3;1591;0.9
11;1;3;1592;0.9
11;1;3;1593;0.9
11;1;3;1594;0.9
11;1;3;1595;0.9
11;1;3;1596;0.9
11;1;3;1597;0.9
11;1;3;1598;0.9
11;1;3;1599;0.9
11;1;3;1600;0.9
11;1;3;1601;0.9
11;1;3;1602;0.9
11;1;3;1603;0.9
11;1;3;1604;0.9
11;1;3;1605;0.9
11;1;3;1606;0.9
11;1;3;1607;0.9
11;1;3;1608;0.9
11;1;3;1609;0.9
11;1;3;1610;0.9
11;1;3;1611;0.9
11;1;3;1612;0.09
11;1;3;1613;0.09
11;1;3;1614;0.09
11;1;3;1615;0.09
11;1;3;1616;0.09
11;1;3;1617;0.09
11;1;3;1618;0.09
11;1;3;1619;0.09
11;1;3;1620;0.09
11;1;3;1621;0.09
11;1;3;1622;0.09
11;1;3;1623;0.09
11;1;3;1624;0.09
11;1;3;1625;0.09
11;1;3;1626;0.09
11;1;3;1627;0.09
11;1;3;1628;0.09
11;1;3;1629;0.09
11;1;3;1630;0.09
11;1;3;1631;0.09
11;1;3;1632;0.09
11;1;3;1633;0.09
11;1;3;1634;0.09
11;1;3;1635;0.09
11;1;3;1636;0.09
11;1;3;1637;0.09
11;1;3;1638;0.09
11;1;3;1639;0.09
11;1;3;1640;0.09
11;1;3;1641;0.09
11;1;3;1642;0.09
11;1;3;1643;0.09
11;1;3;1644;0.09
11;1;3;1645;0.09
11;1;3;1646;0.09
11;1;3;1647;0.09
11;1;3;1648;0.09
11;1;3;1649;0.09
11;1;3;1650;0.09
11;1;3;1651;0.09
11;1;3;1652;0.09
11;1;3;1653;0.09
11;1;3;1654;0.09
11;1;3;1655;0.09
11;1;3;1656;0.09
11;1;3;1657;0.09
11;1;3;1658;0.09
11;1;3;1659;0.09
11;1;3;1660;0.09
11;1;3;1661;0.09
11;1;3;1662;0.09
11;1;3;1663;0.09
11;1;3;1664;0.09
11;1;3;1665;0.09
11;1;3;1666;0.09
11;1;3;1667;0.09
11;1;3;1668;0.09
11;1;3;1669;0.09
11;1;3;1670;0.09
11;1;3;1671;0.09
11;1;3;1672;0.09
11;1;3;1673;0.2
11;1;3;1674;0.2
11;1;3;1675;0.2
11;1;3;1676;0.2
11;1;3;1677;0.2
11;1;3;1678;0.2
11;1;3;1679;0.2
11;1;3;1680;0.2
11;1;3;1681;0.2
11;1;3;1682;0.2
11;1;3;1683;0.2
11;1;3;1684;0.2
11;1;3;1685;0.2
11;1;3;1686;0.2
11;1;3;1687;0.2
11;1;3;1688;0.2
11;1;3;1689;0.2
11;1;3;1690;0.2
11;1;3;1691;0.2
11;1;3;1692;0.2
11;1;3;1693;0.2
11;1;3;1694;0.2
11;1;3;1695;0.2
11;1;3;1696;0.2
11;1;3;1697;0.2
11;1;3;1698;0.2
11;1;3;1699;0.2
11;1;3;1700;0.2
11;1;3;1701;0.2
11;1;3;1702;0.2
11;1;3;1703;0.2
11;1;3;1704;0.09
11;1;3;1705;0.09
11;1;3;1706;0.09
11;1;3;1707;0.09
11;1;3;1708;0.09
11;1;3;1709;0.09
11;1;3;1710;0.09
11;1;3;1711;0.09
11;1;3;1712;0.09
11;1;3;1713;0.09
11;1;3;1714;0.09
11;1;3;1715;0.09
11;1;3;1716;0.09
11;1;3;1717;0.09
11;1;3;1718;0.09
11;1;3;1719;0.09
11;1;3;1720;0.09
11;1;3;1721;0.09
11;1;3;1722;0.09
11;1;3;1723;0.09
11;1;3;1724;0.09
11;1;3;1725;0.09
11;1;3;1726;0.09
11;1;3;1727;0.09
11;1;3;1728;0.09
11;1;3;1729;0.09
11;1;3;1730;0.09
11;1;3;1731;0.09
11;1;3;1732;0.09
11;1;3;1733;0.09
11;1;3;1734;0.09
11;1;3;1735;0.09
11;1;3;1736;0.09
11;1;3;1737;0.09
11;1;3;1738;0.09
11;1;3;1739;0.09
11;1;3;1740;0.09
11;1;3;1741;0.09
11;1;3;1742;0.09
11;1;3;1743;0.09
11;1;3;1744;0.09
11;1;3;1745;0.09
11;1;3;1746;0.09
11;1;3;1747;0.09
11;1;3;1748;0.09
11;1;3;1749;0.09
11;1;3;1750;0.09
11;1;3;1751;0.09
11;1;3;1752;0.09
11;1;3;1753;0.09
11;1;3;1754;0.09
11;1;3;1755;0.09
11;1;3;1756;0.09
11;1;3;1757;0.09
11;1;3;1758;0.09
11;1;3;1759;0.09
11;1;3;1760;0.09
11;1;3;1761;0.09
11;1;3;1762;0.09
11;1;3;1763;0.09
11;1;3;1764;0.09
11;1;3;1765;0.1
11;1;3;1766;0.1
11;1;3;1767;0.1
11;1;3;1768;0.1
11;1;3;1769;0.1
11;1;3;1770;0.1
11;1;3;1771;0.1
11;1;3;1772;0.1
11;1;3;1773;0.1
11;1;3;1774;0.1
11;1;3;1775;0.1
11;1;3;1776;0.1
11;1;3;1777;0.1
11;1;3;1778;0.1
11;1;3;1779;0.1
11;1;3;1780;0.1
11;1;3;1781;0.1
11;1;3;1782;0.1
11;1;3;1783;0.1
11;1;3;1784;0.1
11;1;3;1785;0.1
11;1;3;1786;0.1
11;1;3;1787;0.1
11;1;3;1788;0.1
11;1;3;1789;0.1
11;1;3;1790;0.1
11;1;3;1791;0.1
11;1;3;1792;0.1
11;1;3;1793;0.1
11;1;3;1794;0.1
11;1;3;1857;0.8
11;1;3;1858;0.8
11;1;3;1859;0.8
11;1;3;1860;0.8
11;1;3;1861;0.8
11;1;3;1862;0.8
11;1;3;1863;0.8
11;1;3;1864;0.8
11;1;3;1865;0.8
11;1;3;1866;0.8
11;1;3;1867;0.8
11;1;3;1868;0.8
11;1;3;1869;0.8
11;1;3;1870;0.8
11;1;3;1871;0.8
11;1;3;1872;0.8
11;1;3;1873;0.8
11;1;3;1874;0.8
11;1;3;1875;0.8
11;1;3;1876;0.8
11;1;3;1877;0.8
11;1;3;1878;0.8
11;1;3;1879;0.8
11;1;3;1880;0.8
11;1;3;1881;0.8
11;1;3;1882;0.8
11;1;3;1883;0.8
11;1;3;1884;0.8
11;1;3;1885;0.44
11;1;3;1886;0.44
11;1;3;1887;0.44
11;1;3;1888;0.44
11;1;3;1889;0.44
11;1;3;1890;0.44
11;1;3;1891;0.44
11;1;3;1892;0.44
11;1;3;1893;0.44
11;1;3;1894;0.44
11;1;3;1895;0.44
11;1;3;1896;0.44
11;1;3;1897;0.44
11;1;3;1898;0.44
11;1;3;1899;0.44
11;1;3;1900;0.44
11;1;3;1901;0.44
11;1;3;1902;0.44
11;1;3;1903;0.44
11;1;3;1904;0.44
11;1;3;1905;0.44
11;1;3;1906;0.44
11;1;3;1907;0.44
11;1;3;1908;0.44
11;1;3;1909;0.44
11;1;3;1910;0.44
11;1;3;1911;0.44
11;1;3;1912;0.44
11;1;3;1913;0.44
11;1;3;1914;0.44
11;1;3;1915;0.44
11;1;3;1916;0.44
11;1;3;1917;0.44
11;1;3;1918;0.44
11;1;3;1919;0.44
11;1;3;1920;0.44
11;1;3;1921;0.44
11;1;3;1922;0.44
11;1;3;1923;0.44
11;1;3;1924;0.44
11;1;3;1925;0.44
11;1;3;1926;0.44
11;1;3;1927;0.44
11;1;3;1928;0.44
11;1;3;1929;0.44
11;1;3;1930;0.44
11;1;3;1931;0.44
11;1;3;1932;0.44
11;1;3;1933;0.44
11;1;3;1934;0.44
11;1;3;1935;0.44
11;1;3;1936;0.44
11;1;3;1937;0.44
11;1;3;1938;0.44
11;1;3;1939;0.44
11;1;3;1940;0.44
11;1;3;1941;0.44
11;1;3;1942;0.44
11;1;3;1943;0.44
11;1;3;1944;0.44
11;1;3;1945;0.44
11;1;3;1946;0.9
11;1;3;1947;0.9
11;1;3;1948;0.9
11;1;3;1949;0.9
11;1;3;1950;0.9
11;1;3;1951;0.9
11;1;3;1952;0.9
11;1;3;1953;0.9
11;1;3;1954;0.9
11;1;3;1955;0.9
11;1;3;1956;0.9
11;1;3;1957;0.9
11;1;3;1958;0.9
11;1;3;1959;0.9
11;1;3;1960;0.9
11;1;3;1961;0.9
11;1;3;1962;0.9
11;1;3;1963;0.9
11;1;3;1964;0.9
11;1;3;1965;0.9
11;1;3;1966;0.9
11;1;3;1967;0.9
11;1;3;1968;0.9
11;1;3;1969;0.9
11;1;3;1970;0.9
11;1;3;1971;0.9
11;1;3;1972;0.9
11;1;3;1973;0.9
11;1;3;1974;0.9
11;1;3;1975;0.9
11;1;3;1976;0.9
11;1;3;1977;0.09
11;1;3;1978;0.09
11;1;3;1979;0.09
11;1;3;1980;0.09
11;1;3;1981;0.09
11;1;3;1982;0.09
11;1;3;1983;0.09
11;1;3;1984;0.09
11;1;3;1985;0.09
11;1;3;1986;0.09
11;1;3;1987;0.09
11;1;3;1988;0.09
11;1;3;1989;0.09
11;1;3;1990;0.09
11;1;3;1991;0.09
11;1;3;1992;0.09
11;1;3;1993;0.09
11;1;3;1994;0.09
11;1;3;1995;0.09
11;1;3;1996;0.09
11;1;3;1997;0.09
11;1;3;1998;0.09
11;1;3;1999;0.09
11;1;3;2000;0.09
11;1;3;2001;0.09
11;1;3;2002;0.09
11;1;3;2003;0.09
11;1;3;2004;0.09
11;1;3;2005;0.09
11;1;3;2006;0.09
11;1;3;2007;0.09
11;1;3;2008;0.09
11;1;3;2009;0.09
11;1;3;2010;0.09
11;1;3;2011;0.09
11;1;3;2012;0.09
11;1;3;2013;0.09
11;1;3;2014;0.09
11;1;3;2015;0.09
11;1;3;2016;0.09
11;1;3;2017;0.09
11;1;3;2018;0.09
11;1;3;2019;0.09
11;1;3;2020;0.09
11;1;3;2021;0.09
11;1;3;2022;0.09
11;1;3;2023;0.09
11;1;3;2024;0.09
11;1;3;2025;0.09
11;1;3;2026;0.09
11;1;3;2027;0.09
11;1;3;2028;0.09
11;1;3;2029;0.09
11;1;3;2030;0.09
11;1;3;2031;0.09
11;1;3;2032;0.09
11;1;3;2033;0.09
11;1;3;2034;0.09
11;1;3;2035;0.09
11;1;3;2036;0.09
11;1;3;2037;0.09
11;1;3;2038;0.2
11;1;3;2039;0.2
11;1;3;2040;0.2
11;1;3;2041;0.2
11;1;3;2042;0.2
11;1;3;2043;0.2
11;1;3;2044;0.2
11;1;3;2045;0.2
11;1;3;2046;0.2
11;1;3;2047;0.2
11;1;3;2048;0.2
11;1;3;2049;0.2
11;1;3;2050;0.2
11;1;3;2051;0.2
11;1;3;2052;0.2
11;1;3;2053;0.2
11;1;3;2054;0.2
11;1;3;2055;0.2
11;1;3;2056;0.2
11;1;3;2057;0.2
11;1;3;2058;0.2
11;1;3;2059;0.2
11;1;3;2060;0.2
11;1;3;2061;0.2
11;1;3;2062;0.2
11;1;3;2063;0.2
11;1;3;2064;0.2
11;1;3;2065;0.2
11;1;3;2066;0.2
11;1;3;2067;0.2
11;1;3;2068;0.2
11;1;3;2069;0.09
11;1;3;2070;0.09
11;1;3;2071;0.09
11;1;3;2072;0.09
11;1;3;2073;0.09
11;1;3;2074;0.09
11;1;3;2075;0.09
11;1;3;2076;0.09
11;1;3;2077;0.09
11;1;3;2078;0.09
11;1;3;2079;0.09
11;1;3;2080;0.09
11;1;3;2081;0.09
11;1;3;2082;0.09
11;1;3;2083;0.09
11;1;3;2084;0.09
11;1;3;2085;0.09
11;1;3;2086;0.09
11;1;3;2087;0.09
11;1;3;2088;0.09
11;1;3;2089;0.09
11;1;3;2090;0.09
11;1;3;2091;0.09
11;1;3;2092;0.09
11;1;3;2093;0.09
11;1;3;2094;0.09
11;1;3;2095;0.09
11;1;3;2096;0.09
11;1;3;2097;0.09
11;1;3;2098;0.09
11;1;3;2099;0.09
11;1;3;2100;0.09
11;1;3;2101;0.09
11;1;3;2102;0.09
11;1;3;2103;0.09
11;1;3;2104;0.09
11;1;3;2105;0.09
11;1;3;2106;0.09
11;1;3;2107;0.09
11;1;3;2108;0.09
11;1;3;2109;0.09
11;1;3;2110;0.09
11;1;3;2111;0.09
11;1;3;2112;0.09
11;1;3;2113;0.09
11;1;3;2114;0.09
11;1;3;2115;0.09
11;1;3;2116;0.09
11;1;3;2117;0.09
11;1;3;2118;0.09
11;1;3;2119;0.09
11;1;3;2120;0.09
11;1;3;2121;0.09
11;1;3;2122;0.09
11;1;3;2123;0.09
11;1;3;2124;0.09
11;1;3;2125;0.09
11;1;3;2126;0.09
11;1;3;2127;0.09
11;1;3;2128;0.09
11;1;3;2129;0.09
11;1;3;2130;0.1
11;1;3;2131;0.1
11;1;3;2132;0.1
11;1;3;2133;0.1
11;1;3;2134;0.1
11;1;3;2135;0.1
11;1;3;2136;0.1
11;1;3;2137;0.1
11;1;3;2138;0.1
11;1;3;2139;0.1
11;1;3;2140;0.1
11;1;3;2141;0.1
11;1;3;2142;0.1
11;1;3;2143;0.1
11;1;3;2144;0.1
11;1;3;2145;0.1
11;1;3;2146;0.1
11;1;3;2147;0.1
11;1;3;2148;0.1
11;1;3;2149;0.1
11;1;3;2150;0.1
11;1;3;2151;0.1
11;1;3;2152;0.1
11;1;3;2153;0.1
11;1;3;2154;0.1
11;1;3;2155;0.1
11;1;3;2156;0.1
11;1;3;2157;0.1
11;1;3;2158;0.1
11;1;3;2159;0.1
11;1;3;2222;0.8
11;1;3;2223;0.8
11;1;3;2224;0.8
11;1;3;2225;0.8
11;1;3;2226;0.8
11;1;3;2227;0.8
11;1;3;2228;0.8
11;1;3;2229;0.8
11;1;3;2230;0.8
11;1;3;2231;0.8
11;1;3;2232;0.8
11;1;3;2233;0.8
11;1;3;2234;0.8
11;1;3;2235;0.8
11;1;3;2236;0.8
11;1;3;2237;0.8
11;1;3;2238;0.8
11;1;3;2239;0.8
11;1;3;2240;0.8
11;1;3;2241;0.8
11;1;3;2242;0.8
11;1;3;2243;0.8
11;1;3;2244;0.8
11;1;3;2245;0.8
11;1;3;2246;0.8
11;1;3;2247;0.8
11;1;3;2248;0.8
11;1;3;2249;0.8
11;1;3;2250;0.44
11;1;3;2251;0.44
11;1;3;2252;0.44
11;1;3;2253;0.44
11;1;3;2254;0.44
11;1;3;2255;0.44
11;1;3;2256;0.44
11;1;3;2257;0.44
11;1;3;2258;0.44
11;1;3;2259;0.44
11;1;3;2260;0.44
11;1;3;2261;0.44
11;1;3;2262;0.44
11;1;3;2263;0.44
11;1;3;2264;0.44
11;1;3;2265;0.44
11;1;3;2266;0.44
11;1;3;2267;0.44
11;1;3;2268;0.44
11;1;3;2269;0.44
11;1;3;2270;0.44
11;1;3;2271;0.44
11;1;3;2272;0.44
11;1;3;2273;0.44
11;1;3;2274;0.44
11;1;3;2275;0.44
11;1;3;2276;0.44
11;1;3;2277;0.44
11;1;3;2278;0.44
11;1;3;2279;0.44
11;1;3;2280;0.44
11;1;3;2281;0.44
11;1;3;2282;0.44
11;1;3;2283;0.44
11;1;3;2284;0.44
11;1;3;2285;0.44
11;1;3;2286;0.44
11;1;3;2287;0.44
11;1;3;2288;0.44
11;1;3;2289;0.44
11;1;3;2290;0.44
11;1;3;2291;0.44
11;1;3;2292;0.44
11;1;3;2293;0.44
11;1;3;2294;0.44
11;1;3;2295;0.44
11;1;3;2296;0.44
11;1;3;2297;0.44
11;1;3;2298;0.44
11;1;3;2299;0.44
11;1;3;2300;0.44
11;1;3;2301;0.44
11;1;3;2302;0.44
11;1;3;2303;0.44
11;1;3;2304;0.44
11;1;3;2305;0.44
11;1;3;2306;0.44
11;1;3;2307;0.44
11;1;3;2308;0.44
11;1;3;2309;0.44
11;1;3;2310;0.44
11;1;3;2311;0.9
11;1;3;2312;0.9
11;1;3;2313;0.9
11;1;3;2314;0.9
11;1;3;2315;0.9
11;1;3;2316;0.9
11;1;3;2317;0.9
11;1;3;2318;0.9
11;1;3;2319;0.9
11;1;3;2320;0.9
11;1;3;2321;0.9
11;1;3;2322;0.9
11;1;3;2323;0.9
11;1;3;2324;0.9
11;1;3;2325;0.9
11;1;3;2326;0.9
11;1;3;2327;0.9
11;1;3;2328;0.9
11;1;3;2329;0.9
11;1;3;2330;0.9
11;1;3;2331;0.9
11;1;3;2332;0.9
11;1;3;2333;0.9
11;1;3;2334;0.9
11;1;3;2335;0.9
11;1;3;2336;0.9
11;1;3;2337;0.9
11;1;3;2338;0.9
11;1;3;2339;0.9
11;1;3;2340;0.9
11;1;3;2341;0.9
11;1;3;2342;0.09
11;1;3;2343;0.09
11;1;3;2344;0.09
11;1;3;2345;0.09
11;1;3;2346;0.09
11;1;3;2347;0.09
11;1;3;2348;0.09
11;1;3;2349;0.09
11;1;3;2350;0.09
11;1;3;2351;0.09
11;1;3;2352;0.09
11;1;3;2353;0.09
11;1;3;2354;0.09
11;1;3;2355;0.09
11;1;3;2356;0.09
11;1;3;2357;0.09
11;1;3;2358;0.09
11;1;3;2359;0.09
11;1;3;2360;0.09
11;1;3;2361;0.09
11;1;3;2362;0.09
11;1;3;2363;0.09
11;1;3;2364;0.09
11;1;3;2365;0.09
11;1;3;2366;0.09
11;1;3;2367;0.09
11;1;3;2368;0.09
11;1;3;2369;0.09
11;1;3;2370;0.09
11;1;3;2371;0.09
11;1;3;2372;0.09
11;1;3;2373;0.09
11;1;3;2374;0.09
11;1;3;2375;0.09
11;1;3;2376;0.09
11;1;3;2377;0.09
11;1;3;2378;0.09
11;1;3;2379;0.09
11;1;3;2380;0.09
11;1;3;2381;0.09
11;1;3;2382;0.09
11;1;3;2383;0.09
11;1;3;2384;0.09
11;1;3;2385;0.09
11;1;3;2386;0.09
11;1;3;2387;0.09
11;1;3;2388;0.09
11;1;3;2389;0.09
11;1;3;2390;0.09
11;1;3;2391;0.09
11;1;3;2392;0.09
11;1;3;2393;0.09
11;1;3;2394;0.09
11;1;3;2395;0.09
11;1;3;2396;0.09
11;1;3;2397;0.09
11;1;3;2398;0.09
11;1;3;2399;0.09
11;1;3;2400;0.09
11;1;3;2401;0.09
11;1;3;2402;0.09
11;1;3;2403;0.2
11;1;3;2404;0.2
11;1;3;2405;0.2
11;1;3;2406;0.2
11;1;3;2407;0.2
11;1;3;2408;0.2
11;1;3;2409;0.2
11;1;3;2410;0.2
11;1;3;2411;0.2
11;1;3;2412;0.2
11;1;3;2413;0.2
11;1;3;2414;0.2
11;1;3;2415;0.2
11;1;3;2416;0.2
11;1;3;2417;0.2
11;1;3;2418;0.2
11;1;3;2419;0.2
11;1;3;2420;0.2
11;1;3;2421;0.2
11;1;3;2422;0.2
11;1;3;2423;0.2
11;1;3;2424;0.2
11;1;3;2425;0.2
11;1;3;2426;0.2
11;1;3;2427;0.2
11;1;3;2428;0.2
11;1;3;2429;0.2
11;1;3;2430;0.2
11;1;3;2431;0.2
11;1;3;2432;0.2
11;1;3;2433;0.2
11;1;3;2434;0.09
11;1;3;2435;0.09
11;1;3;2436;0.09
11;1;3;2437;0.09
11;1;3;2438;0.09
11;1;3;2439;0.09
11;1;3;2440;0.09
11;1;3;2441;0.09
11;1;3;2442;0.09
11;1;3;2443;0.09
11;1;3;2444;0.09
11;1;3;2445;0.09
11;1;3;2446;0.09
11;1;3;2447;0.09
11;1;3;2448;0.09
11;1;3;2449;0.09
11;1;3;2450;0.09
11;1;3;2451;0.09
11;1;3;2452;0.09
11;1;3;2453;0.09
11;1;3;2454;0.09
11;1;3;2455;0.09
11;1;3;2456;0.09
11;1;3;2457;0.09
11;1;3;2458;0.09
11;1;3;2459;0.09
11;1;3;2460;0.09
11;1;3;2461;0.09
11;1;3;2462;0.09
11;1;3;2463;0.09
11;1;3;2464;0.09
11;1;3;2465;0.09
11;1;3;2466;0.09
11;1;3;2467;0.09
11;1;3;2468;0.09
11;1;3;2469;0.09
11;1;3;2470;0.09
11;1;3;2471;0.09
11;1;3;2472;0.09
11;1;3;2473;0.09
11;1;3;2474;0.09
11;1;3;2475;0.09
11;1;3;2476;0.09
11;1;3;2477;0.09
11;1;3;2478;0.09
11;1;3;2479;0.09
11;1;3;2480;0.09
11;1;3;2481;0.09
11;1;3;2482;0.09
11;1;3;2483;0.09
11;1;3;2484;0.09
11;1;3;2485;0.09
11;1;3;2486;0.09
11;1;3;2487;0.09
11;1;3;2488;0.09
11;1;3;2489;0.09
11;1;3;2490;0.09
11;1;3;2491;0.09
11;1;3;2492;0.09
11;1;3;2493;0.09
11;1;3;2494;0.09
11;1;3;2495;0.1
11;1;3;2496;0.1
11;1;3;2497;0.1
11;1;3;2498;0.1
11;1;3;2499;0.1
11;1;3;2500;0.1
11;1;3;2501;0.1
11;1;3;2502;0.1
11;1;3;2503;0.1
11;1;3;2504;0.1
11;1;3;2505;0.1
11;1;3;2506;0.1
11;1;3;2507;0.1
11;1;3;2508;0.1
11;1;3;2509;0.1
11;1;3;2510;0.1
11;1;3;2511;0.1
11;1;3;2512;0.1
11;1;3;2513;0.1
11;1;3;2514;0.1
11;1;3;2515;0.1
11;1;3;2516;0.1
11;1;3;2517;0.1
11;1;3;2518;0.1
11;1;3;2519;0.1
11;1;3;2520;0.1
11;1;3;2521;0.1
11;1;3;2522;0.1
11;1;3;2523;0.1
11;1;3;2524;0.1
12;7;2;32;0.8
12;7;2;33;0.8
12;7;2;34;0.8
12;7;2;35;0.8
12;7;2;36;0.8
12;7;2;37;0.8
12;7;2;38;0.8
12;7;2;39;0.8
12;7;2;40;0.8
12;7;2;41;0.8
12;7;2;42;0.8
12;7;2;43;0.8
12;7;2;44;0.8
12;7;2;45;0.8
12;7;2;46;0.8
12;7;2;47;0.8
12;7;2;48;0.8
12;7;2;49;0.8
12;7;2;50;0.8
12;7;2;51;0.8
12;7;2;52;0.8
12;7;2;53;0.8
12;7;2;54;0.8
12;7;2;55;0.8
12;7;2;56;0.8
12;7;2;57;0.8
12;7;2;58;0.8
12;7;2;59;0.8
12;7;2;60;0.8
12;7;2;61;0.8
12;7;2;62;0.8
12;7;2;63;0.8
12;7;2;64;0.8
12;7;2;65;0.8
12;7;2;66;0.8
12;7;2;67;0.8
12;7;2;68;0.8
12;7;2;69;0.8
12;7;2;70;0.8
12;7;2;71;0.8
12;7;2;72;0.8
12;7;2;73;0.8
12;7;2;74;0.8
12;7;2;75;0.8
12;7;2;76;0.8
12;7;2;77;0.8
12;7;2;78;0.8
12;7;2;79;0.8
12;7;2;80;0.8
12;7;2;81;0.8
12;7;2;82;0.8
12;7;2;83;0.8
12;7;2;84;0.8
12;7;2;85;0.8
12;7;2;86;0.8
12;7;2;87;0.8
12;7;2;88;0.8
12;7;2;89;0.8
12;7;2;90;0.8
12;7;2;91;0.8
12;7;2;92;0.8
12;7;2;93;0.8
12;7;2;94;0.8
12;7;2;95;0.8
12;7;2;96;0.8
12;7;2;97;0.8
12;7;2;98;0.8
12;7;2;99;0.8
12;7;2;100;0.8
12;7;2;101;0.8
12;7;2;102;0.8
12;7;2;103;0.8
12;7;2;104;0.8
12;7;2;105;0.8
12;7;2;106;0.8
12;7;2;107;0.8
12;7;2;108;0.8
12;7;2;109;0.8
12;7;2;110;0.8
12;7;2;111;0.8
12;7;2;112;0.8
12;7;2;113;0.8
12;7;2;114;0.8
12;7;2;115;0.8
12;7;2;116;0.8
12;7;2;117;0.8
12;7;2;118;0.8
12;7;2;119;0.8
12;7;2;120;0.8
12;7;2;121;0.9
12;7;2;122;0.9
12;7;2;123;0.9
12;7;2;124;0.9
12;7;2;125;0.9
12;7;2;126;0.9
12;7;2;127;0.9
12;7;2;128;0.9
12;7;2;129;0.9
12;7;2;130;0.9
12;7;2;131;0.9
12;7;2;132;0.9
12;7;2;133;0.9
12;7;2;134;0.9
12;7;2;135;0.9
12;7;2;136;0.9
12;7;2;137;0.9
12;7;2;138;0.9
12;7;2;139;0.9
12;7;2;140;0.9
12;7;2;141;0.9
12;7;2;142;0.9
12;7;2;143;0.9
12;7;2;144;0.9
12;7;2;145;0.9
12;7;2;146;0.9
12;7;2;147;0.9
12;7;2;148;0.9
12;7;2;149;0.9
12;7;2;150;0.9
12;7;2;151;0.9
12;7;2;152;0.1
12;7;2;153;0.1
12;7;2;154;0.1
12;7;2;155;0.1
12;7;2;156;0.1
12;7;2;157;0.1
12;7;2;158;0.1
12;7;2;159;0.1
12;7;2;160;0.1
12;7;2;161;0.1
12;7;2;162;0.1
12;7;2;163;0.1
12;7;2;164;0.1
12;7;2;165;0.1
12;7;2;166;0.1
12;7;2;167;0.1
12;7;2;168;0.1
12;7;2;169;0.1
12;7;2;170;0.1
12;7;2;171;0.1
12;7;2;172;0.1
12;7;2;173;0.1
12;7;2;174;0.1
12;7;2;175;0.1
12;7;2;176;0.1
12;7;2;177;0.1
12;7;2;178;0.1
12;7;2;179;0.1
12;7;2;180;0.1
12;7;2;181;0.1
12;7;2;182;0.1
12;7;2;183;0.1
12;7;2;184;0.1
12;7;2;185;0.1
12;7;2;186;0.1
12;7;2;187;0.1
12;7;2;188;0.1
12;7;2;189;0.1
12;7;2;190;0.1
12;7;2;191;0.1
12;7;2;192;0.1
12;7;2;193;0.1
12;7;2;194;0.1
12;7;2;195;0.1
12;7;2;196;0.1
12;7;2;197;0.1
12;7;2;198;0.1
12;7;2;199;0.1
12;7;2;200;0.1
12;7;2;201;0.1
12;7;2;202;0.1
12;7;2;203;0.1
12;7;2;204;0.1
12;7;2;205;0.1
12;7;2;206;0.1
12;7;2;207;0.1
12;7;2;208;0.1
12;7;2;209;0.1
12;7;2;210;0.1
12;7;2;211;0.1
12;7;2;212;0.1
12;7;2;213;0.2
12;7;2;214;0.2
12;7;2;215;0.2
12;7;2;216;0.2
12;7;2;217;0.2
12;7;2;218;0.2
12;7;2;219;0.2
12;7;2;220;0.2
12;7;2;221;0.2
12;7;2;222;0.2
12;7;2;223;0.2
12;7;2;224;0.2
12;7;2;225;0.2
12;7;2;226;0.2
12;7;2;227;0.2
12;7;2;228;0.2
12;7;2;229;0.2
12;7;2;230;0.2
12;7;2;231;0.2
12;7;2;232;0.2
12;7;2;233;0.2
12;7;2;234;0.2
12;7;2;235;0.2
12;7;2;236;0.2
12;7;2;237;0.2
12;7;2;238;0.2
12;7;2;239;0.2
12;7;2;240;0.2
12;7;2;241;0.2
12;7;2;242;0.2
12;7;2;243;0.2
12;7;2;244;0.1
12;7;2;245;0.1
12;7;2;246;0.1
12;7;2;247;0.1
12;7;2;248;0.1
12;7;2;249;0.1
12;7;2;250;0.1
12;7;2;251;0.1
12;7;2;252;0.1
12;7;2;253;0.1
12;7;2;254;0.1
12;7;2;255;0.1
12;7;2;256;0.1
12;7;2;257;0.1
12;7;2;258;0.1
12;7;2;259;0.1
12;7;2;260;0.1
12;7;2;261;0.1
12;7;2;262;0.1
12;7;2;263;0.1
12;7;2;264;0.1
12;7;2;265;0.1
12;7;2;266;0.1
12;7;2;267;0.1
12;7;2;268;0.1
12;7;2;269;0.1
12;7;2;270;0.1
12;7;2;271;0.1
12;7;2;272;0.1
12;7;2;273;0.1
12;7;2;274;0.1
12;7;2;275;0.1
12;7;2;276;0.1
12;7;2;277;0.1
12;7;2;278;0.1
12;7;2;279;0.1
12;7;2;280;0.1
12;7;2;281;0.1
12;7;2;282;0.1
